186,5.930617012E-05,-5.941259640E-04
187,-5.962789186E-05,-5.939822552E-04
188,1.288531388E-04,-5.940134144E-04
189,-1.296123417E-04,-5.937879564E-04
190,2.722056999E-04,-5.928419659E-04
191,-2.728505076E-04,-5.924696860E-04
192,3.057268233E-05,-5.913055274E-04
193,1.695181723E-04,-5.913584615E-04
194,-1.702656396E-04,-5.908612776E-04
195,-3.051275579E-05,-5.904146631E-04
196,3.144956853E-07,-5.896406175E-04
197,2.090264692E-04,-5.889215783E-04
198,-1.035175680E-04,-5.885875780E-04
199,1.025453744E-04,-5.886328496E-04
200,-2.098293198E-04,-5.884886469E-04
201,2.481587959E-04,-5.864984940E-04
202,-2.489458608E-04,-5.860705911E-04
203,1.444079280E-04,-5.850847385E-04
204,-1.454734597E-04,-5.847273041E-04
205,-7.673402401E-05,-5.840637433E-04
206,7.565640748E-05,-5.840173898E-04
207,2.874246879E-04,-5.840552790E-04
208,-2.880602499E-04,-5.836883372E-04
209,1.848961276E-04,-5.825731457E-04
210,-1.856798788E-04,-5.820823649E-04
211,4.742631282E-05,-5.805531050E-04
212,-4.866185400E-05,-5.800231150E-04
213,2.242500249E-04,-5.801265211E-04
214,-2.250386151E-04,-5.796957891E-04
215,1.185007680E-04,-5.793552598E-04
216,-1.198772229E-04,-5.791976823E-04
217,1.737020502E-05,-5.777978756E-04
218,2.633812409E-04,-5.777138140E-04
219,-2.641552208E-04,-5.772870064E-04
220,1.600032125E-04,-5.762034801E-04
221,-1.610903639E-04,-5.757354408E-04
222,3.026436760E-04,-5.752685922E-04
223,-3.032699921E-04,-5.749069884E-04
224,-9.361841434E-05,-5.743345463E-04
225,-1.673899771E-05,-5.744455807E-04
226,9.205716548E-05,-5.742253812E-04
227,2.000523733E-04,-5.737174741E-04
228,-2.010283593E-04,-5.733627437E-04
229,2.394732598E-04,-5.713325239E-04
230,-2.402480024E-04,-5.709037544E-04
231,-6.697944508E-05,-5.700718889E-04
232,6.460006766E-05,-5.701835558E-04
233,1.345342327E-04,-5.701535693E-04
234,-1.358523703E-04,-5.700173761E-04
235,2.786029367E-04,-5.689290654E-04
236,-2.793645333E-04,-5.685035564E-04
237,1.754723080E-04,-5.673743793E-04
238,-1.764333844E-04,-5.668800423E-04
239,3.640774215E-05,-5.669817363E-04
240,3.178626640E-04,-5.664819053E-04
241,-3.184797344E-04,-5.661256396E-04
242,-4.021803346E-05,-5.660938620E-04
243,2.153923207E-04,-5.649827546E-04
244,-1.100750930E-04,-5.647977942E-04
245,1.083102414E-04,-5.647512783E-04
246,-2.162938171E-04,-5.645692936E-04
247,7.259806002E-06,-5.642911611E-04
248,2.546952249E-04,-5.625399058E-04
249,-2.554573409E-04,-5.621123830E-04
250,1.504954549E-04,-5.611452880E-04
251,-1.516021120E-04,-5.609305355E-04
252,-8.413606861E-05,-5.600511986E-04
253,8.145023110E-05,-5.601004166E-04
254,2.938240949E-04,-5.601441225E-04
255,-2.945738392E-04,-5.597200610E-04
256,1.910479982E-04,-5.585638193E-04
257,-1.919639530E-04,-5.581501839E-04
258,3.330816521E-04,-5.576952185E-04
259,-3.336894767E-04,-5.573442908E-04
260,5.441700285E-05,-5.561110024E-04
261,2.306891371E-04,-5.561968335E-04
262,-2.314657668E-04,-5.557669686E-04
263,-5.842908283E-05,-5.556417242E-04
264,-1.740358049E-05,-5.556752727E-04
265,-1.263938172E-04,-5.553438309E-04
266,1.246583756E-04,-5.553740256E-04
267,2.699165352E-04,-5.537474008E-04
268,-2.706665660E-04,-5.533214937E-04
269,2.803626322E-05,-5.524072318E-04
270,1.662664301E-04,-5.521997015E-04
271,-1.674020253E-04,-5.519227396E-04
272,3.090451216E-04,-5.513590299E-04
273,-3.097831640E-04,-5.509365368E-04
274,-3.455070787E-05,-5.508436349E-04
275,-1.006357080E-04,-5.503113852E-04
276,9.814662275E-05,-5.502573122E-04
277,5.884661455E-07,-5.496913201E-04
278,2.063705276E-04,-5.497667761E-04
279,-2.072545250E-04,-5.493663200E-04
280,3.483006402E-04,-5.489085316E-04
